tender_id,project_name,vendor_name,bid_amount,estimated_amount,status,submission_date
T254,"Panchayat Community Hall - Lucknow","Rajasthan Developers",7856000,6997000,SUBMITTED,2024-07-19T00:00:00Z
T255,"Tribal Welfare Hostel Construction - Lucknow","ABC Corporation",10849000,12350000,AWARDED,2024-09-20T00:00:00Z
T255,"Tribal Welfare Hostel Construction - Lucknow","Simplex Enterprises",12707000,12350000,ACTIVE,2024-09-21T00:00:00Z
T256,"Check Dam Construction - Lucknow","Larsen Services",3803000,4439000,AWARDED,2024-06-09T00:00:00Z
T256,"Check Dam Construction - Lucknow","Meenakshi Engineering Ltd",4059000,4439000,SUBMITTED,2024-06-11T00:00:00Z
T257,"Solar Street Lighting - Kanpur","Andhra Developers",2462000,2885000,AWARDED,2024-04-08T00:00:00Z
T257,"Solar Street Lighting - Kanpur","Om Engineering",3175000,2885000,SUBMITTED,2024-04-11T00:00:00Z
T258,"Soil Conservation Works - Kanpur","KNR Infra Pvt Ltd",7356000,7804000,AWARDED,2024-09-18T00:00:00Z
T258,"Soil Conservation Works - Kanpur","Bengal Infrastructure",7171000,7804000,SUBMITTED,2024-09-20T00:00:00Z
T258,"Soil Conservation Works - Kanpur","Sunrise Works",7582000,7804000,ACTIVE,2024-09-19T00:00:00Z
T259,"Anganwadi Centre Construction - Kanpur","Shiva Developers",2171000,2415000,AWARDED,2024-06-08T00:00:00Z
T259,"Anganwadi Centre Construction - Kanpur","Jai Engineering",2349000,2415000,SUBMITTED,2024-06-11T00:00:00Z
T260,"Rural Road Construction - Agra","Shree Civil Works",8499000,9281000,AWARDED,2024-06-29T00:00:00Z
T260,"Rural Road Construction - Agra","Royal Associates",9391000,9281000,SUBMITTED,2024-07-02T00:00:00Z
T260,"Rural Road Construction - Agra","Birla Constructions",9513000,9281000,ACTIVE,2024-07-02T00:00:00Z
T261,"Soil Conservation Works - Agra","Ganesh Works",2214000,2373000,AWARDED,2024-07-30T00:00:00Z
T261,"Soil Conservation Works - Agra","Ganga Constructions",2329000,2373000,SUBMITTED,2024-08-01T00:00:00Z
T262,"Tribal Welfare Hostel Construction - Agra","ABC Engineering",13244000,14784000,AWARDED,2024-02-01T00:00:00Z
T262,"Tribal Welfare Hostel Construction - Agra","Megha Constructions Pvt Ltd",15165000,14784000,ACTIVE,2024-02-03T00:00:00Z
T263,"Water Supply Pipeline Installation - Agra","Apex Infra Ltd",4164000,4499000,AWARDED,2024-10-07T00:00:00Z
T263,"Water Supply Pipeline Installation - Agra","Lakshmi Developers",4477000,4499000,SUBMITTED,2024-10-11T00:00:00Z
T263,"Water Supply Pipeline Installation - Agra","Ambika Infra Pvt Ltd",4454000,4499000,ACTIVE,2024-10-08T00:00:00Z
T264,"Soil Conservation Works - Varanasi","AFCONS Projects",2339000,2480000,AWARDED,2024-04-12T00:00:00Z
T264,"Soil Conservation Works - Varanasi","Tamil Infra Pvt Ltd",2766000,2480000,SUBMITTED,2024-04-16T00:00:00Z
T265,"Soil Conservation Works - Varanasi","Pandian Engineering Ltd",3835000,4068000,AWARDED,2024-09-15T00:00:00Z
T265,"Soil Conservation Works - Varanasi","Tamil Constructions Pvt Ltd",4438000,4068000,SUBMITTED,2024-09-19T00:00:00Z
T265,"Soil Conservation Works - Varanasi","Meenakshi Associates",4096000,4068000,ACTIVE,2024-09-17T00:00:00Z
T266,"Government Primary School Renovation - Varanasi","Bengal Constructions Pvt Ltd",7044000,7503000,AWARDED,2024-10-02T00:00:00Z
T266,"Government Primary School Renovation - Varanasi","Kalinga Civil Works",8169000,7503000,SUBMITTED,2024-10-03T00:00:00Z
T267,"PMGSY Road Upgradation - Varanasi","Tamil Developers",9792000,10629000,AWARDED,2024-04-29T00:00:00Z
T267,"PMGSY Road Upgradation - Varanasi","Jai Infra Ltd",11527000,10629000,ACTIVE,2024-05-01T00:00:00Z
T267,"PMGSY Road Upgradation - Varanasi","Ganesh Group",9680000,10629000,ACTIVE,2024-04-30T00:00:00Z
T268,"PMGSY Road Upgradation - Prayagraj","Vimal Group",17903000,19377000,AWARDED,2024-01-15T00:00:00Z
T268,"PMGSY Road Upgradation - Prayagraj","Kalinga Constructions",20116000,19377000,ACTIVE,2024-01-18T00:00:00Z
T268,"PMGSY Road Upgradation - Prayagraj","Lakshmi Group",19653000,19377000,ACTIVE,2024-01-18T00:00:00Z
T269,"Rural Road Construction - Prayagraj","Karnataka Works",13006000,14134000,AWARDED,2024-10-11T00:00:00Z
T269,"Rural Road Construction - Prayagraj","PQR Associates",13885000,14134000,SUBMITTED,2024-10-13T00:00:00Z
T269,"Rural Road Construction - Prayagraj","Gayatri Constructions",12620000,14134000,ACTIVE,2024-10-15T00:00:00Z
T270,"Borewell and Handpump Installation - Prayagraj","Tamil Associates",1266000,1462000,AWARDED,2024-06-03T00:00:00Z
T270,"Borewell and Handpump Installation - Prayagraj","Elite Contractors",1618000,1462000,ACTIVE,2024-06-04T00:00:00Z
T270,"Borewell and Handpump Installation - Prayagraj","Royal Engineering Ltd",1340000,1462000,SUBMITTED,2024-06-04T00:00:00Z
T271,"Water Supply Pipeline Installation - Prayagraj","Meenakshi Corporation",12236000,12922000,AWARDED,2024-03-18T00:00:00Z
T271,"Water Supply Pipeline Installation - Prayagraj","Shapoorji Group",12065000,12922000,SUBMITTED,2024-03-22T00:00:00Z
T271,"Water Supply Pipeline Installation - Prayagraj","AFCONS Contractors",14095000,12922000,ACTIVE,2024-03-21T00:00:00Z
T272,"Rural Road Construction - Meerut","Krishna Enterprises",6143000,6883000,AWARDED,2024-10-25T00:00:00Z
T272,"Rural Road Construction - Meerut","Gayatri Construction Co",6772000,6883000,SUBMITTED,2024-10-27T00:00:00Z
T272,"Rural Road Construction - Meerut","Om Associates",6649000,6883000,SUBMITTED,2024-10-27T00:00:00Z
T273,"Irrigation Canal Construction - Meerut","Tata Projects",9235000,10472000,AWARDED,2024-07-07T00:00:00Z
T273,"Irrigation Canal Construction - Meerut","Sunrise Infrastructure",10740000,10472000,SUBMITTED,2024-07-08T00:00:00Z
T274,"Tribal Welfare Hostel Construction - Meerut","Green Infra Ltd",11962000,13271000,AWARDED,2024-03-28T00:00:00Z
T274,"Tribal Welfare Hostel Construction - Meerut","Krishna Developers",12080000,13271000,SUBMITTED,2024-03-31T00:00:00Z
T274,"Tribal Welfare Hostel Construction - Meerut","Royal Developers",13845000,13271000,SUBMITTED,2024-03-29T00:00:00Z
T275,"Rainwater Harvesting Structure - Meerut","Shiva Engineering Ltd",2583000,2951000,AWARDED,2024-08-13T00:00:00Z
T275,"Rainwater Harvesting Structure - Meerut","Apex Engineering Ltd",2791000,2951000,ACTIVE,2024-08-14T00:00:00Z
T276,"Cold Storage Facility - Bareilly","Era Constructions Pvt Ltd",21727000,23938000,AWARDED,2024-08-19T00:00:00Z
T276,"Cold Storage Facility - Bareilly","Maharashtra Engineering",21206000,23938000,SUBMITTED,2024-08-23T00:00:00Z
T277,"Tribal Welfare Hostel Construction - Bareilly","J Kumar Constructions",11488000,12930000,AWARDED,2024-06-30T00:00:00Z
T277,"Tribal Welfare Hostel Construction - Bareilly","Ahluwalia Engineering",14497000,12930000,ACTIVE,2024-07-01T00:00:00Z
T277,"Tribal Welfare Hostel Construction - Bareilly","Shiva Developers",13681000,12930000,ACTIVE,2024-07-01T00:00:00Z
T278,"Panchayat Community Hall - Bareilly","Simplex Engineering",6599000,7451000,AWARDED,2024-03-20T00:00:00Z
T278,"Panchayat Community Hall - Bareilly","Jai Constructions",7866000,7451000,SUBMITTED,2024-03-21T00:00:00Z
T279,"Borewell and Handpump Installation - Bareilly","Karnataka Solutions",1025000,1093000,AWARDED,2024-06-29T00:00:00Z
T279,"Borewell and Handpump Installation - Bareilly","AFCONS Solutions",1174000,1093000,SUBMITTED,2024-07-01T00:00:00Z
T280,"Tribal Welfare Hostel Construction - Aligarh","Vimal Engineering Ltd",14766000,17352000,AWARDED,2024-07-25T00:00:00Z
T280,"Tribal Welfare Hostel Construction - Aligarh","J Kumar Infra Pvt Ltd",16601000,17352000,SUBMITTED,2024-07-27T00:00:00Z
T281,"Rural Road Construction - Aligarh","Shree Associates",5481000,5825000,AWARDED,2024-04-08T00:00:00Z
T281,"Rural Road Construction - Aligarh","Andhra Solutions",5935000,5825000,SUBMITTED,2024-04-12T00:00:00Z
T281,"Rural Road Construction - Aligarh","XYZ Infrastructure",5290000,5825000,SUBMITTED,2024-04-11T00:00:00Z
T282,"Rural Electrification Works - Aligarh","Ganga Associates",8047000,9345000,AWARDED,2024-09-07T00:00:00Z
T282,"Rural Electrification Works - Aligarh","KNR Infrastructure",9777000,9345000,SUBMITTED,2024-09-11T00:00:00Z
T283,"Rural Electrification Works - Aligarh","Jai Constructions Pvt Ltd",9209000,9929000,AWARDED,2024-06-08T00:00:00Z
T283,"Rural Electrification Works - Aligarh","Gujarat Infrastructure",9597000,9929000,ACTIVE,2024-06-09T00:00:00Z
T283,"Rural Electrification Works - Aligarh","Sunrise Solutions",10539000,9929000,ACTIVE,2024-06-09T00:00:00Z
T284,"Public Toilet Block (SBMG) - Moradabad","Shapoorji Solutions",715000,815000,AWARDED,2024-02-26T00:00:00Z
T284,"Public Toilet Block (SBMG) - Moradabad","AFCONS Contractors",790000,815000,SUBMITTED,2024-03-01T00:00:00Z
T285,"Drainage and Sanitation Works - Moradabad","Pioneer Projects",6799000,7231000,AWARDED,2024-06-26T00:00:00Z
T285,"Drainage and Sanitation Works - Moradabad","Vimal Group",7350000,7231000,SUBMITTED,2024-06-30T00:00:00Z
T286,"Solid Waste Management System - Moradabad","Ganga Engineering Ltd",4526000,4889000,AWARDED,2024-09-23T00:00:00Z
T286,"Solid Waste Management System - Moradabad","Larsen Construction Co",4494000,4889000,SUBMITTED,2024-09-25T00:00:00Z
T287,"Community Pond Renovation - Moradabad","National Projects",1252000,1472000,AWARDED,2024-08-21T00:00:00Z
T287,"Community Pond Renovation - Moradabad","IRB Builders",1518000,1472000,SUBMITTED,2024-08-22T00:00:00Z
T288,"Public Toilet Block (SBMG) - Gorakhpur","Blue Contractors",1093000,1267000,AWARDED,2024-04-05T00:00:00Z
T288,"Public Toilet Block (SBMG) - Gorakhpur","Tata Enterprises",1221000,1267000,SUBMITTED,2024-04-09T00:00:00Z
T289,"Public Toilet Block (SBMG) - Gorakhpur","Tamil Constructions",964000,1034000,AWARDED,2024-07-17T00:00:00Z
T289,"Public Toilet Block (SBMG) - Gorakhpur","IRB Group",1072000,1034000,ACTIVE,2024-07-19T00:00:00Z
T290,"Rural Bridge Construction - Gorakhpur","Era Corporation",9576000,10222000,AWARDED,2024-06-10T00:00:00Z
T290,"Rural Bridge Construction - Gorakhpur","Simplex Services",10575000,10222000,SUBMITTED,2024-06-11T00:00:00Z
T291,"Solid Waste Management System - Gorakhpur","Gujarat Contractors",10446000,11622000,AWARDED,2024-02-15T00:00:00Z
T291,"Solid Waste Management System - Gorakhpur","Apex Infrastructure",10234000,11622000,SUBMITTED,2024-02-17T00:00:00Z
T291,"Solid Waste Management System - Gorakhpur","Andhra Civil Works",10413000,11622000,SUBMITTED,2024-02-19T00:00:00Z
T292,"Public Toilet Block (SBMG) - Patna","Jai Engineering Ltd",493000,569000,AWARDED,2024-09-01T00:00:00Z
T292,"Public Toilet Block (SBMG) - Patna","Marwar Constructions",591000,569000,SUBMITTED,2024-09-05T00:00:00Z
T292,"Public Toilet Block (SBMG) - Patna","Shiva Civil Works",614000,569000,SUBMITTED,2024-09-02T00:00:00Z
T293,"PMGSY Road Upgradation - Patna","IRB Infrastructure",48662000,56802000,AWARDED,2024-09-24T00:00:00Z
T293,"PMGSY Road Upgradation - Patna","Green Works",51869000,56802000,SUBMITTED,2024-09-26T00:00:00Z
T294,"Soil Conservation Works - Patna","Vimal Constructions",5739000,6350000,AWARDED,2024-07-31T00:00:00Z
T294,"Soil Conservation Works - Patna","Maharashtra Works",7001000,6350000,SUBMITTED,2024-08-02T00:00:00Z
T295,"Water Supply Pipeline Installation - Patna","Gayatri Builders",10373000,10982000,AWARDED,2024-01-20T00:00:00Z
T295,"Water Supply Pipeline Installation - Patna","Megha Contractors",10710000,10982000,ACTIVE,2024-01-24T00:00:00Z
T295,"Water Supply Pipeline Installation - Patna","Vimal Developers",12128000,10982000,ACTIVE,2024-01-22T00:00:00Z
T296,"Drainage and Sanitation Works - Gaya","Sunrise Developers",3960000,4585000,AWARDED,2024-02-04T00:00:00Z
T296,"Drainage and Sanitation Works - Gaya","IRB Engineering",4949000,4585000,ACTIVE,2024-02-07T00:00:00Z
T296,"Drainage and Sanitation Works - Gaya","Premier Constructions Pvt Ltd",4181000,4585000,SUBMITTED,2024-02-06T00:00:00Z
T297,"Panchayat Community Hall - Gaya","Sahyadri Infra Ltd",6054000,6965000,AWARDED,2024-07-22T00:00:00Z
T297,"Panchayat Community Hall - Gaya","BrightSun Corporation",7160000,6965000,SUBMITTED,2024-07-26T00:00:00Z
T298,"Irrigation Canal Construction - Gaya","Simplex Projects",25545000,27044000,AWARDED,2024-04-07T00:00:00Z
T298,"Irrigation Canal Construction - Gaya","Ganga Civil Works",26918000,27044000,SUBMITTED,2024-04-08T00:00:00Z
T299,"Rural Electrification Works - Gaya","Om Corporation",6779000,7458000,AWARDED,2024-01-28T00:00:00Z
T299,"Rural Electrification Works - Gaya","Shree Infra Pvt Ltd",7376000,7458000,ACTIVE,2024-01-31T00:00:00Z
T300,"Soil Conservation Works - Muzaffarpur","Durga Engineering Ltd",5227000,5925000,AWARDED,2024-10-07T00:00:00Z
T300,"Soil Conservation Works - Muzaffarpur","Sunrise Associates",5954000,5925000,SUBMITTED,2024-10-08T00:00:00Z
T300,"Soil Conservation Works - Muzaffarpur","Pratap Associates",6200000,5925000,SUBMITTED,2024-10-10T00:00:00Z
T301,"Check Dam Construction - Muzaffarpur","Bengal Works",4238000,4953000,AWARDED,2024-05-19T00:00:00Z
T301,"Check Dam Construction - Muzaffarpur","Andhra Builders",4923000,4953000,ACTIVE,2024-05-20T00:00:00Z
T302,"Rural Road Construction - Muzaffarpur","Krishna Associates",6458000,7184000,AWARDED,2024-01-23T00:00:00Z
T302,"Rural Road Construction - Muzaffarpur","XYZ Construction Co",6833000,7184000,SUBMITTED,2024-01-26T00:00:00Z
T302,"Rural Road Construction - Muzaffarpur","Ganesh Contractors",6511000,7184000,SUBMITTED,2024-01-27T00:00:00Z
T303,"Rural Electrification Works - Bhagalpur","Vimal Services",5275000,5689000,AWARDED,2024-06-18T00:00:00Z
T303,"Rural Electrification Works - Bhagalpur","Ganesh Construction Co",5048000,5689000,ACTIVE,2024-06-20T00:00:00Z
T303,"Rural Electrification Works - Bhagalpur","Karnataka Constructions Pvt Ltd",5769000,5689000,ACTIVE,2024-06-19T00:00:00Z
T304,"Borewell and Handpump Installation - Bhagalpur","Shree Corporation",761000,825000,AWARDED,2024-07-25T00:00:00Z
T304,"Borewell and Handpump Installation - Bhagalpur","Andhra Infra Ltd",828000,825000,SUBMITTED,2024-07-28T00:00:00Z
T304,"Borewell and Handpump Installation - Bhagalpur","Bengal Enterprises",805000,825000,SUBMITTED,2024-07-28T00:00:00Z
T305,"Skill Development Training Centre - Bhagalpur","Saraswati Construction Co",9930000,11365000,AWARDED,2024-08-15T00:00:00Z
T305,"Skill Development Training Centre - Bhagalpur","Pioneer Engineering",10272000,11365000,ACTIVE,2024-08-16T00:00:00Z
T306,"Anganwadi Centre Construction - Darbhanga","Island Infra Pvt Ltd",1362000,1484000,AWARDED,2024-02-29T00:00:00Z
T306,"Anganwadi Centre Construction - Darbhanga","AFCONS Constructions",1318000,1484000,SUBMITTED,2024-03-04T00:00:00Z
T307,"Panchayat Community Hall - Darbhanga","BrightSun Group",10404000,12111000,AWARDED,2024-02-02T00:00:00Z
T307,"Panchayat Community Hall - Darbhanga","Krishna Group",12164000,12111000,ACTIVE,2024-02-05T00:00:00Z
T308,"Drainage and Sanitation Works - Darbhanga","Megha Constructions Pvt Ltd",8051000,8644000,AWARDED,2024-01-10T00:00:00Z
T308,"Drainage and Sanitation Works - Darbhanga","Apex Construction Co",8812000,8644000,ACTIVE,2024-01-14T00:00:00Z
T309,"Rainwater Harvesting Structure - Darbhanga","Era Engineering",1599000,1880000,AWARDED,2024-08-01T00:00:00Z
T309,"Rainwater Harvesting Structure - Darbhanga","Apex Works",2094000,1880000,SUBMITTED,2024-08-05T00:00:00Z
T309,"Rainwater Harvesting Structure - Darbhanga","Royal Engineering",1696000,1880000,ACTIVE,2024-08-04T00:00:00Z
T310,"Rainwater Harvesting Structure - Arrah","Gujarat Projects",3543000,4076000,AWARDED,2024-06-10T00:00:00Z
T310,"Rainwater Harvesting Structure - Arrah","Ganesh Infra Pvt Ltd",3904000,4076000,SUBMITTED,2024-06-13T00:00:00Z
T310,"Rainwater Harvesting Structure - Arrah","Sahyadri Projects",4348000,4076000,ACTIVE,2024-06-13T00:00:00Z
T311,"Skill Development Training Centre - Arrah","Sunrise Associates",6246000,7230000,AWARDED,2024-02-14T00:00:00Z
T311,"Skill Development Training Centre - Arrah","Meenakshi Enterprises",6508000,7230000,ACTIVE,2024-02-15T00:00:00Z
T311,"Skill Development Training Centre - Arrah","AFCONS Infrastructure",7840000,7230000,ACTIVE,2024-02-17T00:00:00Z
T312,"Government Primary School Renovation - Arrah","Krishna Works",5415000,5928000,AWARDED,2024-01-14T00:00:00Z
T312,"Government Primary School Renovation - Arrah","Tata Solutions",5356000,5928000,SUBMITTED,2024-01-18T00:00:00Z
T313,"Tribal Welfare Hostel Construction - Begusarai","Gayatri Constructions",6291000,7271000,AWARDED,2024-05-07T00:00:00Z
T313,"Tribal Welfare Hostel Construction - Begusarai","Vimal Contractors",7782000,7271000,SUBMITTED,2024-05-10T00:00:00Z
T313,"Tribal Welfare Hostel Construction - Begusarai","Krishna Builders",6450000,7271000,SUBMITTED,2024-05-09T00:00:00Z
T314,"Fair Price Shop Construction - Begusarai","Green Associates",697000,761000,AWARDED,2024-02-11T00:00:00Z
T314,"Fair Price Shop Construction - Begusarai","Apex Solutions",692000,761000,SUBMITTED,2024-02-14T00:00:00Z
T315,"Drainage and Sanitation Works - Begusarai","Andhra Civil Works",7377000,7843000,AWARDED,2024-09-19T00:00:00Z
T315,"Drainage and Sanitation Works - Begusarai","Larsen Developers",8796000,7843000,SUBMITTED,2024-09-21T00:00:00Z
T316,"Borewell and Handpump Installation - Katihar","Sai Constructions",1097000,1237000,AWARDED,2024-05-14T00:00:00Z
T316,"Borewell and Handpump Installation - Katihar","Gayatri Projects",1232000,1237000,SUBMITTED,2024-05-18T00:00:00Z
T316,"Borewell and Handpump Installation - Katihar","Ramesh Enterprises",1339000,1237000,ACTIVE,2024-05-16T00:00:00Z
T317,"Check Dam Construction - Katihar","Tamil Projects",9686000,11282000,AWARDED,2024-07-06T00:00:00Z
T317,"Check Dam Construction - Katihar","Birla Group",11502000,11282000,SUBMITTED,2024-07-08T00:00:00Z
T317,"Check Dam Construction - Katihar","Era Services",10038000,11282000,SUBMITTED,2024-07-08T00:00:00Z
T318,"Soil Conservation Works - Katihar","Megha Engineering",4941000,5799000,AWARDED,2024-09-02T00:00:00Z
T318,"Soil Conservation Works - Katihar","Vimal Solutions",6046000,5799000,SUBMITTED,2024-09-06T00:00:00Z
T318,"Soil Conservation Works - Katihar","AFCONS Solutions",6492000,5799000,SUBMITTED,2024-09-06T00:00:00Z
T319,"Drainage and Sanitation Works - Munger","Vinayak Infra Ltd",3054000,3562000,AWARDED,2024-10-21T00:00:00Z
T319,"Drainage and Sanitation Works - Munger","Kalinga Group",3620000,3562000,ACTIVE,2024-10-25T00:00:00Z
T319,"Drainage and Sanitation Works - Munger","Ganga Enterprises",3240000,3562000,SUBMITTED,2024-10-23T00:00:00Z
T320,"Anganwadi Centre Construction - Munger","Shree Solutions",2633000,2982000,AWARDED,2024-06-10T00:00:00Z
T320,"Anganwadi Centre Construction - Munger","Andhra Constructions Pvt Ltd",2935000,2982000,ACTIVE,2024-06-12T00:00:00Z
T321,"Cold Storage Facility - Munger","Megha Engineering",13092000,15220000,AWARDED,2024-03-21T00:00:00Z
T321,"Cold Storage Facility - Munger","Ram Works",14231000,15220000,SUBMITTED,2024-03-24T00:00:00Z
T322,"Fair Price Shop Construction - Samastipur","Elite Group",1488000,1568000,AWARDED,2024-08-28T00:00:00Z
T322,"Fair Price Shop Construction - Samastipur","Pioneer Developers",1657000,1568000,ACTIVE,2024-08-29T00:00:00Z
T322,"Fair Price Shop Construction - Samastipur","Vinayak Group",1652000,1568000,SUBMITTED,2024-09-01T00:00:00Z
T323,"Rural Road Construction - Samastipur","Rajasthan Civil Works",19023000,20224000,AWARDED,2024-01-20T00:00:00Z
T323,"Rural Road Construction - Samastipur","Pandian Constructions",22164000,20224000,ACTIVE,2024-01-24T00:00:00Z
T323,"Rural Road Construction - Samastipur","Kalinga Services",18993000,20224000,ACTIVE,2024-01-24T00:00:00Z
T324,"Government Primary School Renovation - Samastipur","J Kumar Builders",6598000,7111000,AWARDED,2024-03-08T00:00:00Z
T324,"Government Primary School Renovation - Samastipur","Blue Developers",6368000,7111000,SUBMITTED,2024-03-09T00:00:00Z
